,title,rating,reviews,type,address,operating_hours,phone,website,user_review
299,Scelta construtora,4.0,1.0,Construction company,"R. Joaçaba, 294 - Saguaçu, Joinville - SC, 89221-340, Brazil",,+55 47 99925-8500,https://www.sceltaconstrutora.com.br/fale-conosco/,
300,Scelta construtora,4.0,1.0,Construction company,"R. Joaçaba, 294 - Saguaçu, Joinville - SC, 89221-340, Brazil",,+55 47 99925-8500,https://www.sceltaconstrutora.com.br/fale-conosco/,
301,Medeiros Construtora e Engenharia,,,Construction company,"Av. Rui Barbosa, 564 - Centro, Quatá - SP, 19780-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 18 99779-9830,http://www.medeirosconstrutora.com.br/,
302,Da Praia Construções,5.0,1.0,Construction company,"R. Maranguab, 661 - Centro, Capão da Canoa - RS, 95555-000, Brazil",,+55 51 3416-9355,http://cms.da-praia-construtora.webnode.com/,
303,Construtora Residir (Bom Despacho),,,Home builder,"Av. Dr. Juca, 2240 - Bom Despacho, MG, 35600-000, Brazil",,+55 37 99832-8695,https://construtoraresidir.com.br/,
304,B2f Construtora Incorporadora,,,Construction company,"Av. Rio Amazonas, 680 - Res. Amazonas, Franca - SP, 14406-010, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 16 99050-6061,http://www.b2fconstrutora.com.br/,
305,Ricci Construtora,,,Construction company,"R. Natal, 488 - Vila Pires, Santo André - SP, 09195-310, Brazil",,+55 11 96754-6680,https://ricciconstrutora.com.br/,
306,Construtora Tres O LTDA,,,Construction company,"R. Sen. Souza Naves, 771 - Centro, Londrina - PR, 86010-160, Brazil",,+55 43 3025-2550,,
307,Voraus Construtora,,,Construction company,"Av. Dr. Roberto de Almeida Vinhas, 4751 - Vila Tupi, Praia Grande - SP, 11703-500, Brazil",,+55 13 3471-5059,http://www.vorausconstrutora.com.br/site/contato/,
308,A Construtora,,,Construction company,"Av. Joana Angélica, 486 - Centro, Eunápolis - BA, 45820-002, Brazil",,+55 73 3281-0505,,
309,Construtora Thay,1.0,1.0,Construction company,"nº 212, Av. Cel. Sábino de Araújo, Rosário do Sul - RS, Brazil",,+55 51 98318-3622,https://www.construtorathay.com.br/contato,
310,Gradaci Construtora,,,Construction company,"Av. Santo Antônio, 1453 - sala 704 - Bela Vista, Osasco - SP, 06083-210, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 99195-8380,,
311,Metrocasa Mooca,4.0,1.0,Construction company,"R. Tobias Barreto, 501 - Mooca, São Paulo - SP, 03176-000, Brazil",,+55 11 3214-2300,https://metrocasa.com.br/imovel/metrocasa-mooca/,
312,Class Empreendimentos,5.0,1.0,Construction company,"Av. General Osório Centro, nº 305 E, Centro, Chapecó - SC, 89802-240, Brazil","{'friday': '8AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 49 99813-1234,http://www.classemp.com.br/,
313,Constar Construtora Arquitetura,,,Construction company,"Rua Barão de Paranapanema, 146 - Bosque, Campinas - SP, 13026-010, Brazil",,+55 19 3251-3296,,
314,Bárbara Engenharia e Construtora,,,Real estate developer,"R. Canário, 200 - Indianópolis, São Paulo - SP, 04522-010, Brazil",,+55 11 5054-1907,https://www.barbara.com.br/,
315,Creare Construtora,,,Construction company,"R. Silvério Afonso, 15 - térreo - Colina, Manhuaçu - MG, 36900-000, Brazil","{'friday': '7AM–4PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 33 98445-7430,,
316,HCX CONSTRUTORA,,,Construction company,"Av. Antônio Gil Veloso, 1950 - Praia da Costa, Vila Velha - ES, 29101-011, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 27 99239-9414,http://hcxconstrutora.com.br/,
317,Your Home Construtora,,,Civil engineering company,"L'Office Condomínio de Escritórios / sala 273 Rua: Avelino Silveira Franco 149, Sousas, Campinas - SP, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 19 98111-3483,http://yourhomeconstrutora.com.br/,
318,Empreiteira & Construtora E&d,,,Construction company,"R. Assunção, 116 - Brás, São Paulo - SP, 03005-020, Brazil",,+55 11 2384-3786,,
319,R&O Construtora,,,Construction company,"R. Pedro Paulo de Carlo, 157 - Vila Sao Sebastiao, Mogi das Cruzes - SP, 08738-000, Brazil",,+55 11 94784-3497,https://www.roconstrutora.com.br/,
320,Construtora facilities,,,Custom home builder,"R. Francisco Camilo Gia Levra, 211 - Vila Santana, Sumaré - SP, 13170-270, Brazil",,+55 19 98905-4895,,
321,Yellow Construtora e Incorporadora,,,Construction company,"Av. Norberto Mayer, 388 - A - Vila Carrao, São Paulo - SP, 03425-040, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–2PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 94267-1878,https://yellowconstrutora.com.br/,
322,Construtora Elabore,,,Construction company,"Av. Costa e Silva, 185 - Parque Pres. 1, Foz do Iguaçu - PR, 85862-260, Brazil",,+55 45 3029-6011,,
323,Construtora Trovata,,,Construction company,"Rod Raposo Tavares, Km 22, Sala 404 Bloco C, Lageadinho, Cotia - SP, 06709-015, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 2899-2414,https://www.construtoratrovata.com.br/,
324,OF LIMA CONSTRUTORA,,,Construction company,"Rua Las Palmas, 395 - Americanópolis, São Paulo - SP, 04339-000, Brazil",,+55 11 94788-1419,https://www.oflimaconstrutora.com.br/,
325,Venire Construtora,,,Construction company,"Avenida Antônio Mário Azevedo 307 - Km 1, RJ, 28630-250, Brazil",,+55 22 2522-0972,,
326,Attiva Construtora,,,General contractor,"Av. Gen. Edson Ramalho, 1130 - Manaíra, João Pessoa - PB, 58038-102, Brazil",,+55 83 99611-3070,https://attivaconstrutora.com.br/servicos/,
327,Voi Construtora,,,Construction company,"Av. Cel. Marcos Konder, 1207 - Volta de Cima, Itajaí - SC, 88301-200, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 47 2122-6361,https://voiconstrutora.com.br/site/,
328,A&B Construtora Ltda,5.0,1.0,Building firm,"R. Des. Clotário Portugal, 899 - sala 20 - Centro, Campo Largo - PR, 83601-320, Brazil","{'friday': '8AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 41 3032-1894,http://aeb.eng.br/,
329,"Mais Fácil - Assessoria, Construtora e Imobiliária",5.0,2.0,Real estate agent,"Av. Brasil, 3892 - Centro, Ponta Porã - MS, 79900-000, Brazil","{'friday': '8–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8–11:30AM', 'tuesday': '8–11:30AM', 'wednesday': '8–11:30AM', 'thursday': '8–11:30AM'}",+55 67 3431-6888,,
330,Growth's Park Construtora & Incorporadora,,,Construction company,"R. Amauri, 227 - Jardim Europa, São Paulo - SP, 01448-000, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 11 97494-4331,https://wtsorveteriaebares.catalog.yampi.io/cesta-de-alimentos,
331,FZP EMPREENDIMENTOS,,,Construction company,"Av. Paraguassu, 2143 - Centro, Capão da Canoa - RS, 95555-000, Brazil",,+55 51 3665-1333,http://fzpempreendimentos.com.br/,
332,Eternis Construtora e Incorporadora LTDA.,,,,"R. Rio Grande, 61 - Vila Rosalia, Guarulhos - SP, 07072-070, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",,,
333,Fanns Incorporadora e Construtora,,,Building firm,"Av. Ayrton Senna da Silva, 500 - 2402 - Gleba Fazenda Palhano, Londrina - PR, 86050-460, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 43 3037-6936,http://fanns.com.br/,
334,Construtora Termo,1.6,5.0,Construction company,"Av. Ataulfo de Paiva, 1175 - Leblon, Rio de Janeiro - RJ, 22440-034, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–6PM', 'sunday': '9AM–6PM', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 21 98385-8308,,
335,Construtora Conclui,5.0,1.0,Building consultant,"R. Prof. Milton Guimarães, 280 - Jardim Itamarati, Botucatu - SP, 18608-025, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 14 99708-2628,http://www.conclui.com.br/,
336,Do Monte Construtora,,,Building firm,"Av. Castro Alves, 367 - Jardim Carapina, Serra - ES, 29161-710, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 27 3070-1632,http://www.domonte.com.br/,
337,Residencial Praia Pacce,4.5,45.0,Townhouse complex,"R. José Carlos Pacce, 91 - Vila Caiçara, Praia Grande - SP, 11706-305, Brazil","{'friday': '8AM–6PM', 'saturday': '9AM–6PM', 'sunday': '9:30AM–3PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 13 99180-9759,https://avenidaconstrutora.com.br/empreendimentos/praia-pacce/,
338,Apto Construtora,,,Building firm,"R. Eng. Silvio Alvin Soares, 667 - Alvinópolis, Atibaia - SP, 13942-520, Brazil",,+55 11 3402-3099,http://aptoconstrutora.com.br/,
339,Razente Imóveis,4.0,23.0,Real estate agency,"Av. Brasil, 523 - Nova Esperança, PR, 87600-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 44 3252-8218,http://imobiliariarazente.com.br/,
